Name	N duplicates	Raw 0	Raw 1	Raw 2	Raw 3	Raw 4	Raw 5	Raw 6	Raw 7	Raw 8	Raw 9	Raw 10	Raw 11	Ratio 0	Ratio 1	Ratio 2	Ratio 3	Ratio 4	Ratio 5	Ratio 6	Ratio 7	Ratio 8	Ratio 9	Ratio 10	Ratio 11	Signal Quality	pEC50	Curve Slope	Curve Front	Curve Back	Curve Fold Change	Curve AUC	Curve RMSE	Curve R2	pEC50 Error	Curve Slope Error	Curve Front Error	Curve Back Error	Null Model	Null RMSE	Curve F_Value	Curve P_Value	Curve Log P_Value	Curve F_Value SAM Corrected	Curve Relevance Score	Curve Regulation
A204 Anlotinib	3	3	3.2362	3.2285000000000004	3.1390000000000002	3.1441	3.1459	2.9912	2.4855	1.4256	1.0801	0.5399	0.1968	1.0	1.0787333333333333	1.0761666666666667	1.0463333333333333	1.0480333333333334	1.0486333333333333	0.9970666666666667	0.8285	0.4752	0.36003333333333337	0.1799666666666667	0.0656	1.584962500721156	6.473007529745645	1.0137906319236127	1.0690778608152243	0.07686921457891442	-3.2143675461670593	0.7598721537601423	0.03849208092313765	0.9890749731540087	0.08749676369708283	0.1740578124200718	0.021415179131627986	0.056551419910792516	0.7588070707070708	0.36835635609073125	271.7355190882039	2.4164210621621298e-08	7.616827387501036	98.85579741608532	5.973703708965142	down
A204 Apatinib	3	3	3.1035	3.0978000000000003	3.1532999999999998	3.2138	3.0463	3.0381	2.9757	2.4322999999999997	1.4466	1.0846	1.0255	1.0	1.0345	1.0326000000000002	1.0511	1.0712666666666666	1.0154333333333334	1.0127	0.9918999999999999	0.8107666666666665	0.4822	0.3615333333333333	0.3418333333333334	1.584962500721156	6.2602945490868525	1.728966228741637	1.035785801344047	0.3356908347788125	-1.5551361671338748	0.8505510928458523	0.017623456645909915	0.9957977047363529	0.034432787215912086	0.19716345805890115	0.008227156750239556	0.01946197008207383	0.8463434343434343	0.2718931302241478	711.061363783961	6.432663442573395e-10	9.191609170324618	69.4441080723489	5.405957273210322	down
A204 Asciminib	3	3	3.0558	3.1323	3.1401	3.1132999999999997	3.1219	3.1403	3.1677	3.1710000000000003	3.1306000000000003	2.3985	1.3479	1.0	1.0186	1.0441	1.0467	1.0377666666666665	1.0406333333333333	1.0467666666666666	1.0559	1.0570000000000002	1.0435333333333334	0.7995	0.44930000000000003	1.584962500721156	5.352594367364987	2.2255856018068014	1.0439407151670326	0.3570137586760171	-1.1396200355703292	0.9888869914294256	0.018226647370059756	0.9886314828603341	0.10622027661218178	0.8192715820915131	0.007617582522154933	0.12061058159987327	0.9753166666666667	0.171027580892457	261.1435301523857	2.806040662043311e-08	7.551906039945904	32.85539629667461	4.223053816929549	down
A204 Avapritinib	3	3	3.0506	3.1714	3.1531000000000002	3.1473	3.0533	2.8775	2.3099	1.5218	1.0756000000000001	0.8459	0.6346	1.0	1.0168666666666668	1.0571333333333335	1.0510333333333335	1.0491	1.0177666666666667	0.9591666666666666	0.7699666666666666	0.5072666666666666	0.35853333333333337	0.28196666666666664	0.21153333333333335	1.584962500721156	6.648586063424001	1.1345618816222116	1.046013303670464	0.22999411829478084	-2.0538233081464705	0.7631000124943669	0.020922144261295253	0.9957590461864769	0.04727805751919824	0.12157422039207653	0.011540653881983306	0.023794831520132866	0.7644484848484848	0.32139674666200646	704.9324547116528	6.64642336447203e-10	9.177411998447319	99.7376112494523	5.9880356480601735	down
A204 Axitinib	3	3	3.13	3.2100999999999997	3.0771	2.8262	2.3106	1.451	1.2143000000000002	1.0763	0.8666	0.4777	0.1015	1.0	1.0433333333333332	1.0700333333333332	1.0257	0.9420666666666667	0.7702	0.4836666666666667	0.4047666666666667	0.3587666666666667	0.28886666666666666	0.15923333333333334	0.03383333333333333	1.584962500721156	7.437165829802374	0.6481337083382617	1.102249247568077	0.11075523738153552	-2.8763274209879355	0.5962148219821879	0.06314146755056688	0.970359461330292	0.18853551024358112	0.1699746708705513	0.05789258436542775	0.07677975357601043	0.6122065656565656	0.36726925336203353	98.49883455831363	1.0767965066622311e-06	5.96786636205377	47.324759951968275	4.795535582154988	down
A204 BAY-1895344	3	3	3.2024	3.1418	3.2151	3.233	3.0763	2.7092	2.0026	1.293	0.8734999999999999	0.6920999999999999	0.6645	1.0	1.0674666666666666	1.0472666666666666	1.0717	1.0776666666666668	1.0254333333333332	0.9030666666666667	0.6675333333333334	0.431	0.29116666666666663	0.2307	0.2215	1.584962500721156	6.8478590881637995	1.1577589343034114	1.0659964300316416	0.21727235541775894	-2.162393720220523	0.73672184102032	0.022025108100726023	0.9959285509953649	0.04483007140310689	0.12176770269880917	0.012563224631295266	0.02166892658333193	0.7411823232323231	0.3453763371580298	734.6839188094214	5.685774625356181e-10	9.245210359014909	108.00107664213316	6.11659756356648	down
A204 BMS-986165	3	3	3.2898	3.2712000000000003	3.2441	3.1928	3.1793000000000005	3.1948	3.2153	3.2552000000000003	3.3285	3.0261	2.1429	1.0	1.0966	1.0904	1.0813666666666666	1.0642666666666667	1.0597666666666667	1.0649333333333333	1.0717666666666668	1.0850666666666668	1.1095	1.0087	0.7143	1.584962500721156	5.251902775879977	3.2805350868104255	1.076389959899295	0.6608573961561228	-0.4844084059820326	1.0528402585143812	0.02640490305067121	0.9333305406860484	1.4851573538493141	15.644730914133213	0.010848682587151402	1.0952672443052156	1.0434712121212124	0.10245435809198958	42.166139708897916	2.4353066408824954e-05	4.613446346950925	5.700043132310439	1.731273448888083	down
A204 Barasertib	3	3	3.1503	3.1467	3.1463	3.1222000000000003	2.9617	2.7199	2.5776	2.44	2.0986000000000002	1.3237	1.1378	1.0	1.0501	1.0489	1.0487666666666666	1.0407333333333335	0.9872333333333333	0.9066333333333333	0.8592	0.8133333333333334	0.6995333333333335	0.44123333333333337	0.37926666666666664	1.584962500721156	5.551737921254022	0.5253764843951994	1.051800630177371	0.0001	-1.4872251891079464	0.8557649524129457	0.03341889330500562	0.9781126211072672	0.6285408777398721	0.15862608400783676	0.02506842947777989	0.3781244490020904	0.8518217171717172	0.22593234693835262	134.11783726984424	3.4099599034188416e-07	6.467250727701438	33.56162011726239	4.2561384612742925	down
A204 Baricitinib	3	3	3.1669	3.1217	3.151	3.15	3.0986000000000002	3.1129	3.0584000000000002	3.0178000000000003	2.9135999999999997	2.8035	2.4898	1.0	1.0556333333333334	1.0405666666666666	1.0503333333333333	1.05	1.0328666666666668	1.0376333333333332	1.0194666666666667	1.0059333333333333	0.9712	0.9345	0.8299333333333333	1.584962500721156	3.9752534413283533	0.5843595788246706	1.0442266691025193	0.0001	-0.26161711131824306	1.0077452994228162	0.014467067587650161	0.9461750836586879	4.44165476580627	0.3576079971056883	0.008952739365009347	4.352675817765217	1.0042853535353538	0.062387891967320974	52.79057748317891	1.0746647836542932e-05	4.968726982550566	2.5353318349422813	0.8752060889595057	not
A204 Belizatinib	3	3	3.2923	3.3173	3.3209	3.2398999999999996	3.2749	3.2652	3.2399	3.1403	2.9523	2.1797	1.0843	1.0	1.0974333333333333	1.1057666666666666	1.1069666666666667	1.0799666666666665	1.0916333333333335	1.0884	1.0799666666666667	1.0467666666666666	0.9841000000000001	0.7265666666666667	0.36143333333333333	1.584962500721156	5.240000982676521	1.262114285991557	1.089171740085471	0.0001	-1.4656285484263354	1.002625608055207	0.027480613946675843	0.9832692093895599	0.27372494344282244	0.38066010182807497	0.012381168399200252	0.37611867921173137	0.9871989898989898	0.21255346457785768	176.47533351818316	1.221481599896277e-07	6.913113070748425	37.724106716866565	4.438681484404334	down
A204 Binimetinib	3	3	3.1325000000000003	3.1742999999999997	3.1891	3.1973000000000003	3.1303	3.0572	3.0639	2.8095	2.7668	2.7058	2.1383	1.0	1.0441666666666667	1.0580999999999998	1.0630333333333333	1.0657666666666668	1.0434333333333334	1.0190666666666666	1.0212999999999999	0.9365	0.9222666666666667	0.9019333333333334	0.7127666666666667	1.584962500721156	4.2780024655110696	0.5174909602714027	1.0536685305827884	0.0001	-0.4334886841851187	0.9885344556818004	0.02753389062931416	0.9207473748437889	4.026861975992041	0.3758797033549778	0.019050991581489495	3.175985117506492	0.9844404040404039	0.09782703227143519	34.87074478834582	4.833240972300828e-05	4.315761551575036	4.618690241223183	1.483444304991214	down
A204 Bosutinib	3	3	3.2560000000000002	3.3629000000000002	3.2655000000000003	3.4	3.4964	3.6358	3.6859	3.6176000000000004	3.3322000000000003	2.4196	0.7784	1.0	1.0853333333333335	1.1209666666666667	1.0885	1.1333333333333333	1.1654666666666667	1.2119333333333333	1.2286333333333335	1.2058666666666669	1.1107333333333334	0.8065333333333333	0.2594666666666667	1.584962500721156	5.306506455322013	2.0158640321993144	1.1500785487096405	0.04999671735120282	-1.9231764959756676	1.0686524357816796	0.06188773557969819	0.9424104280714719	0.32655194206590454	1.6570517350873528	0.026057094135831585	0.5845070416399867	1.0478151515151515	0.2582206361263321	49.22686567761134	1.3870867147324894e-05	4.857896387843346	22.84105822872972	3.664157001781078	down
A204 Brigatinib	3	3	3.1834000000000002	3.2471	3.0875	3.1895	3.1310000000000002	3.0955	3.1766	2.9741	2.0770999999999997	0.7872	0.0405	1.0	1.0611333333333335	1.0823666666666667	1.0291666666666666	1.0631666666666666	1.0436666666666667	1.0318333333333334	1.0588666666666666	0.9913666666666666	0.6923666666666666	0.2624	0.0135	1.584962500721156	5.776235338929888	1.6700242815758701	1.052243556735397	0.0001	-4.301278836608109	0.8781805828447973	0.024151764364432896	0.9950046502787034	0.04241924467764058	0.20775798537263016	0.010643304063924004	0.04787730038637011	0.8621873737373736	0.34171921224761526	597.5681853606268	1.2402450355864825e-09	8.906492502668485	199.85972758963456	7.1157045141026325	down
A204 Brivanib	3	3	3.1513	3.1059	3.0622	3.2129000000000003	3.1752000000000002	3.0890999999999997	3.0254	3.0248	2.9598	2.8501	1.9266	1.0	1.0504333333333333	1.0353	1.0207333333333333	1.0709666666666668	1.0584	1.0296999999999998	1.0084666666666666	1.0082666666666666	0.9866	0.9500333333333333	0.6422	1.584962500721156	4.84865137787514	1.449101522096089	1.0331691898799702	0.0001	-0.6340675669853194	1.0025174226669928	0.02223877920214204	0.9584335735523246	1.620734139492814	1.2877278547573232	0.009709880387182877	3.2111093893807627	0.9920297979797983	0.10913816065035101	69.25245848490272	3.967044223213757e-06	5.401532958136725	9.614443960478939	2.4085225705324436	down
A204 Brivanib_alaninate	3	3	3.1487	3.136	3.199	3.3436	3.2352	3.1304	3.0762	3.1457	2.9967	2.8733	1.702	1.0	1.0495666666666665	1.0453333333333334	1.0663333333333334	1.1145333333333334	1.0784	1.0434666666666665	1.0254	1.0485666666666666	0.9989	0.9577666666666667	0.5673333333333334	1.584962500721156	4.959071877524007	1.6449722096215067	1.0548332347688645	0.0001	-0.8153720478085112	1.0187149974521206	0.029515965315484328	0.9529198638901502	1.4086821013101585	1.7532048060241923	0.012668715711877162	2.949106361614289	1.0054045454545455	0.13615344638833826	60.83583593534247	6.390505825772542e-06	5.194464764901449	12.263455694165838	2.7478591450104015	down
A204 Buparlisib	3	3	3.1455	3.0887000000000002	3.1451000000000002	3.0515	3.0763	3.0378	2.6359	2.0183	0.9952	0.523	0.4638	1.0	1.0485	1.0295666666666667	1.0483666666666667	1.0171666666666666	1.0254333333333332	1.0126	0.8786333333333333	0.6727666666666666	0.3317333333333333	0.17433333333333334	0.1546	1.584962500721156	6.32828356783485	1.3038784257922622	1.033209243982693	0.12483237365037085	-2.822492870209441	0.7790700324850992	0.01749638165822022	0.9973862005450785	0.03392614575707713	0.11253293743544461	0.008758517397843398	0.022736969811595804	0.7751378787878788	0.3423112539777004	1145.3310878931356	1.0621443388166844e-10	9.973816461322224	177.76026723985203	6.924917461629056	down
A204 Cabozantinib	3	3	3.1235	3.29	3.1948	3.1848	2.9205	2.3563	1.283	1.1336	1.0227	0.9358	0.6876	1.0	1.0411666666666666	1.0966666666666667	1.0649333333333333	1.0616	0.9735	0.7854333333333333	0.42766666666666664	0.37786666666666663	0.3409	0.31193333333333334	0.2292	1.584962500721156	7.266001093299725	1.5072738755703854	1.0652103856432584	0.3008959111798309	-1.731257002529025	0.7020766443712738	0.0369114823466055	0.9881598744576882	0.06474784819457288	0.29599142540856194	0.021305672591711372	0.026124828830639525	0.7120429292929292	0.3395046088244902	250.79883840267257	3.266435195902706e-08	7.485925953528366	53.084570695994856	4.977545188461725	down
A204 Capmatinib	3	3	3.2899	3.213	3.252	3.2504	3.2072000000000003	3.1806	3.2993	3.1982	3.121	2.9509	2.3615	1.0	1.0966333333333333	1.071	1.0839999999999999	1.0834666666666666	1.0690666666666668	1.0602	1.0997666666666668	1.0660666666666667	1.0403333333333333	0.9836333333333332	0.7871666666666667	1.584962500721156	4.800020754707689	1.2260826380153527	1.0758907402719178	0.2767344573025088	-0.3470232428129967	1.0491724144818206	0.02489826737401781	0.9093629472877541	2.250046110274738	1.2912335279787268	0.011206565961904896	2.9578977409442095	1.041881818181818	0.08285939447725546	30.22511650027571	8.060713204340213e-05	4.093626530526642	3.286627274511792	1.119098495838432	not
A204 Cediranib	3	3	3.2584999999999997	3.1944999999999997	3.2466999999999997	3.2565999999999997	2.9508	2.6461	1.3712	1.0088	0.7533	0.5474	0.027499999999999997	1.0	1.0861666666666665	1.0648333333333333	1.0822333333333332	1.0855333333333332	0.9836	0.8820333333333333	0.4570666666666667	0.33626666666666666	0.2511	0.18246666666666667	0.009166666666666665	1.584962500721156	6.995285956016952	1.0692836251970994	1.086056556168767	0.11781036393502851	-3.00140814305153	0.6804870353850073	0.058854200990672026	0.9783332881530578	0.11059042645476987	0.25862101063082604	0.035751126331318266	0.05656196055303137	0.6882949494949494	0.4000599793803753	135.61701264091252	3.2713070196777643e-07	6.48527869442754	60.451964831948914	5.184369460557931	down
A204 Ceritinib	3	3	3.1372	3.2116	3.2311	3.2101999999999995	3.1966	3.1664	3.173	3.1238	2.7846	1.0009000000000001	0.0036	1.0	1.0457333333333334	1.0705333333333333	1.0770333333333333	1.0700666666666665	1.0655333333333334	1.0554666666666666	1.0576666666666668	1.0412666666666668	0.9282	0.3336333333333334	0.0012	1.584962500721156	5.622794371911241	2.325205761791775	1.0599013142663156	0.0001	-4.773338108262482	0.9200623027545876	0.022556215879730893	0.9954645085490272	0.027358246127830166	0.2539564706308774	0.00942660840198254	0.03757801643872195	0.9004707070707072	0.3349664877110859	658.593894629806	8.591895133900237e-10	9.06591103227841	230.65509052904994	7.349312527479884	down
A204 Certican	3	3	2.7564	2.3779	1.9708	1.8578000000000001	1.7734999999999999	1.5505	1.4933	1.4553	1.4621	1.3501	1.2889	1.0	0.9188000000000001	0.7926333333333333	0.6569333333333334	0.6192666666666667	0.5911666666666666	0.5168333333333334	0.4977666666666667	0.48510000000000003	0.48736666666666667	0.45003333333333334	0.4296333333333333	1.584962500721156	9.021562588387564	0.5914655293551918	1.0268310703724763	0.4608942639085387	-1.110133515785808	0.5761423730924502	0.025373988395747837	0.9802996407947409	0.13514568598898374	0.09864110910854995	0.030710181587444575	0.017870732883173143	0.595829797979798	0.18245082462833775	152.10844433138618	2.1303479655561476e-07	6.671549454223929	25.858784192984867	3.8533899133686416	down
A204 Cobimetinib	3	3	3.3032000000000004	3.3205	3.3699000000000003	3.3329	3.238	3.1315	3.0370999999999997	2.4196999999999997	1.8471000000000002	1.2730000000000001	0.030699999999999998	1.0	1.1010666666666669	1.1068333333333333	1.1233000000000002	1.1109666666666667	1.0793333333333333	1.0438333333333334	1.0123666666666666	0.8065666666666665	0.6157	0.4243333333333334	0.010233333333333332	1.584962500721156	5.858242597417663	0.9432719488681238	1.0969407674917984	0.0001	-2.7628965515700328	0.884333684365611	0.0579898145974435	0.9700954684728691	0.23182336486511312	0.29839667906425543	0.030175247396365585	0.20464342032683042	0.8711500000000001	0.33534219048938985	97.32154409489367	1.1259882111486172e-06	5.948466156429526	45.775861197751624	4.742948145919818	down
A204 Copanlisib	3	3	3.1511	3.0449	2.78	2.133	1.7486000000000002	1.442	1.198	0.9480999999999999	0.8031	0.7053	0.6336	1.0	1.0503666666666667	1.0149666666666668	0.9266666666666666	0.711	0.5828666666666668	0.48066666666666663	0.3993333333333333	0.31603333333333333	0.2677	0.2351	0.21120000000000003	1.584962500721156	8.023859645548562	0.6536944252414945	1.0930011343977604	0.22956413534981612	-2.06745692405453	0.552716432315623	0.03753900510902745	0.9857206609683921	0.12218006569824995	0.10665281500887297	0.03967125566351641	0.033528803684133676	0.5744520202020202	0.3151535858740408	208.4463749017641	6.542645294331697e-08	7.184246624083442	57.98909469901741	5.118081989931685	down
A204 Crenolanib	3	3	3.2561	3.2022	3.2529	3.1472999999999995	3.0229999999999997	2.4579	1.7823000000000002	1.3716	1.2102	0.9775	0.0479	1.0	1.0853666666666666	1.0674	1.0843	1.0491	1.0076666666666665	0.8193	0.5941000000000001	0.4572	0.4034	0.32583333333333336	0.015966666666666667	1.584962500721156	6.63026466344492	0.5902354629529529	1.1113650652137659	0.03283915250847637	-2.847701047195278	0.7278094664345751	0.06923838846411375	0.9615544408249489	0.31661295801395073	0.19836424565952954	0.05597690777135712	0.17759850585541198	0.7326737373737374	0.35325709795867927	75.09246764565498	2.942534496727853e-06	5.531278437014441	38.84281465217713	4.484474810874784	down
A204 Crizotinib	3	3	3.2182	3.1589	3.2518000000000002	3.2546	3.3045	3.2733999999999996	3.229	2.8891999999999998	2.4696	1.73	0.0369	1.0	1.0727333333333333	1.0529666666666666	1.0839333333333334	1.0848666666666666	1.1015	1.0911333333333333	1.0763333333333334	0.9630666666666666	0.8231999999999999	0.5766666666666667	0.0123	1.584962500721156	5.540168944884459	1.489935091432505	1.0687689157188094	0.0001	-2.7867983897174398	0.9382286763976648	0.05755711173526862	0.9651373316839535	0.16454246317678978	0.5405038893059662	0.025364514432697553	0.21139798482828911	0.9173813131313131	0.30831606210820883	83.08263859719763	2.0245003642844988e-06	5.69368214074949	41.224928520560205	4.577934373760062	down
A204 Dabrafenib	3	3	3.0067000000000004	3.1178	3.1169000000000002	3.1286	3.1619	2.9330999999999996	2.8146	2.5289	2.2799	2.0702	1.8405	1.0	1.0022333333333335	1.0392666666666666	1.0389666666666668	1.0428666666666666	1.0539666666666667	0.9776999999999999	0.9382	0.8429666666666668	0.7599666666666667	0.6900666666666666	0.6135	1.584962500721156	6.231453247228205	0.8154193643296026	1.0368605545620146	0.5883839185983638	-0.6693230718069175	0.9164034956886553	0.02020888156312312	0.9808909956024106	0.17047305637285853	0.19032610816893128	0.011950935413897862	0.05072918852705971	0.9148858585858586	0.14620242409444073	154.01669953149604	2.0332836394260285e-07	6.691802033833546	13.490645729224882	2.8842091463189656	down
A204 Dacomitinib	3	3	3.2898	3.2565	3.2777000000000003	3.2328	3.1109	3.2236	3.1694	2.9326999999999996	2.254	0.9812	0.0416	1.0	1.0966	1.0855	1.0925666666666667	1.0776000000000001	1.0369666666666666	1.0745333333333333	1.0564666666666667	0.9775666666666666	0.7513333333333333	0.32706666666666667	0.013866666666666666	1.584962500721156	5.725927209528292	1.5559532604448538	1.0703366028330505	0.0001	-3.7555500755816764	0.9029625135161912	0.03118993930432981	0.9914372628036847	0.06240874452467903	0.2530900943658645	0.013839165557022614	0.07234079291644814	0.8853020202020202	0.3370723823222476	347.3793773323209	9.589412424290283e-09	8.01820800270485	129.67540627186233	6.412638558497544	down
A204 Dactinomycin	3	3	3.0465	2.9711	1.9222000000000001	1.1779	0.8306	0.7025	0.5781000000000001	0.6016	0.5068	0.4839	0.5034000000000001	1.0	1.0155	0.9903666666666666	0.6407333333333334	0.39263333333333333	0.27686666666666665	0.23416666666666666	0.1927	0.20053333333333334	0.16893333333333335	0.1613	0.16780000000000003	1.584962500721156	8.725563569976858	1.3080473676561728	1.058757401870601	0.1886406996935219	-2.4061980190484213	0.3816517062560269	0.03297659746727345	0.9906842178046767	0.05992552503197403	0.1978739393497635	0.03310949719747815	0.01696550810231521	0.41615	0.3436928483129689	322.8746361167169	1.2630274627037157e-08	7.898587206237215	84.21166689043379	5.715389538870853	down
